customer_id,age,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,service_usage_gb,num_service_outages,avg_downtime_minutes,support_calls_last_3mo,billing_method,monthly_charges,total_charges
1493,40,1,1,1,0,8,0,1,38.35948682292001,1,11.15594163383765,1,0,78.18,656.1
2238,23,1,0,0,0,17,0,1,21.887613538662396,0,9.03539308881681,0,0,64.22,948.72
227,51,1,0,1,0,63,1,1,20.54081380094076,0,5.5201076109062805,0,2,60.24,3265.99
2322,43,0,0,0,0,37,2,1,25.400078880594076,1,0.8268529226144526,0,0,76.95,2612.81
1169,36,1,0,1,0,27,0,1,17.28199885187435,1,3.488490987858248,2,0,72.14,1936.58
2037,66,0,0,0,1,2,2,1,20.20845455072905,2,10.258759635048374,1,0,73.18,146.26
1702,53,1,0,0,0,63,0,2,32.237984005194534,0,33.95034931304346,1,1,46.11,2741.18
66,36,0,0,0,0,34,1,1,20.09434704865901,2,10.42432409503266,3,2,68.23,2135.17
1417,71,0,0,1,0,50,0,1,10.310748983878554,0,74.7963952823035,0,1,52.88,2678.72
2254,77,0,0,0,0,25,0,1,18.885305245902764,0,13.896752601721303,2,1,54.27,1396.83
24,54,1,0,0,1,53,2,0,51.0264220850216,1,72.11533277498296,1,2,64.72,3079.85
1235,75,1,0,0,0,55,0,0,28.84392802562118,0,6.701389249563874,1,2,42.16,2394.13
2463,66,1,0,1,0,64,0,1,38.40991644354381,1,10.946697563892693,5,2,80.19,5264.73
144,65,0,0,1,0,14,0,1,33.97019996374046,0,9.4421184480176,0,0,72.94,965.1
536,39,1,0,0,0,1,2,1,30.97847693306434,2,5.051760343722417,1,1,69.79,61.63
811,25,1,0,1,0,13,0,1,39.12729806247449,0,2.205795861613021,2,2,78.12,870.29
1735,46,0,0,0,0,18,0,1,44.38946067497356,4,4.258777540370868,1,0,100.23,1812.27
1497,39,0,0,0,0,0,0,1,22.103854169232253,1,4.77111076989054,3,0,64.75,0.0
85,72,0,0,0,0,7,0,0,33.27258898475521,1,10.293815175544308,2,1,51.61,372.82
1254,33,1,0,1,1,60,2,1,29.36819102527606,1,2.2229993758427464,0,0,66.92,3961.01
2207,75,1,0,0,0,5,2,0,19.20993311724381,2,16.27512481124172,2,0,42.21,219.58
2361,73,1,0,0,0,40,0,1,16.70449689730789,0,69.27574563347898,0,1,54.97,2161.19
2066,52,1,1,0,1,4,0,0,13.505104093157843,3,61.3910297081656,0,2,29.43,111.6
1669,32,0,1,1,0,10,0,1,24.35327581804085,1,16.432389785305286,2,2,69.61,709.87
484,36,1,0,0,0,41,0,0,11.022419037132474,2,21.449207867501983,0,2,37.81,1404.44
2226,22,1,1,0,1,19,2,1,19.78603746909705,0,17.94545363476445,1,2,61.1,1009.56
2386,44,0,0,0,0,64,0,0,35.50990126217054,1,11.225450377550692,4,0,43.94,2901.71
738,38,0,0,1,1,64,0,1,18.761225278490404,3,3.762333528415498,1,0,68.92,4314.98
1770,30,1,1,0,1,31,0,2,16.977618337119683,2,49.52811125517066,2,2,36.32,1158.97
2188,48,1,0,1,0,15,0,0,37.01791384061485,0,4.520239451847206,2,1,42.93,664.14
2461,32,1,1,1,0,18,0,1,18.80935213250939,0,2.8567599060634667,3,0,56.22,1004.47
1742,67,1,1,1,0,67,2,1,16.696820697525883,0,1.8143038571697323,3,0,43.77,2834.69
362,61,1,0,0,0,41,1,0,13.56374335555284,3,22.012193305568573,2,1,34.65,1227.45
749,58,0,0,1,1,23,0,1,30.109708271967275,1,15.75362893515572,1,2,75.23,1481.74
2105,24,1,0,0,1,1,2,0,19.4054807388564,1,33.77702672982035,0,2,43.44,39.81
1646,36,0,0,1,0,68,0,0,34.225432982694805,0,29.94097443880217,2,1,43.81,2995.86
1026,53,1,0,0,1,21,0,2,15.92039078959498,0,3.220127779326809,0,1,38.45,822.07
1030,44,1,0,1,0,37,0,0,17.418251320353836,0,0.1230525644299206,2,2,32.99,1189.29
1868,22,0,0,1,0,23,0,1,39.684651027719305,0,37.54853181946131,2,2,74.29,1774.32
1335,35,1,0,0,0,22,1,2,19.771942070876133,2,84.08553964763428,3,2,38.85,856.06
2059,29,0,0,0,0,35,0,1,17.631087916723704,0,6.162473868568506,2,1,65.02,2376.01
1894,73,1,1,1,1,66,0,0,34.67522695164509,1,0.936394744830059,2,1,52.62,3546.08
665,47,0,0,1,0,9,2,0,50.70110738700716,0,0.9625485887478912,1,1,63.3,508.31
364,44,0,1,0,1,4,0,0,22.571034978996067,0,1.4680530754829522,1,0,40.24,149.96
2292,32,0,1,0,0,34,1,1,39.757865598661255,0,22.358923715332804,0,2,75.09,2619.88
1239,44,1,0,0,1,45,2,1,20.672021740560087,0,27.56932718596576,3,1,56.09,2615.32
77,69,0,0,1,0,24,0,0,34.132594254711094,0,21.448412008431056,1,1,47.16,1017.48
27,22,1,0,0,1,15,1,0,20.76888736615174,1,4.916359868160264,0,1,39.38,550.51
473,20,1,1,0,0,36,0,2,16.595804629740776,1,117.559201397406,1,1,35.64,1197.93
525,43,0,1,1,0,16,0,1,25.1443669396475,2,37.22543155985213,0,2,72.51,1091.51
725,44,0,0,1,0,49,1,1,21.450530912920517,0,8.746856805046182,1,2,59.51,2833.15
55,58,0,0,0,1,13,1,1,31.18498073647451,0,39.7097353053021,2,2,64.72,818.64
638,69,0,0,1,1,12,0,2,10.398756676740051,2,8.708046416360357,1,2,32.15,356.53
302,35,0,1,1,1,15,0,1,10.33241023578521,0,70.15976310752761,0,1,51.56,744.38
718,64,0,1,1,0,33,1,1,33.811612366979325,1,5.687828410730954,3,1,70.6,2295.85
1871,28,0,0,0,1,33,2,2,26.25762366457158,0,13.384162747973685,1,1,41.28,1216.41
624,47,1,0,1,0,45,1,0,22.2844019177692,0,36.17070910102274,3,2,36.86,1448.34
7,60,0,0,0,1,62,0,0,42.76297234870188,1,25.03524420917383,3,0,65.66,3863.2
1280,66,0,0,1,0,21,0,1,52.807025101199095,3,44.72433100211323,2,2,99.15,1935.16
803,27,0,0,0,1,64,1,2,19.107975348938183,1,10.751829987594116,3,2,36.95,2386.21
1049,74,1,1,0,0,55,0,0,39.71521572633642,0,1.4940225897728474,2,0,52.22,2968.45
336,46,1,0,1,0,59,0,0,20.27126809454242,1,25.77401321314835,1,0,47.06,2853.24
1596,43,0,0,1,0,43,0,1,25.674848772482896,3,35.89998846684878,1,1,65.38,2853.35
47,51,0,1,0,1,34,0,1,23.85587354452007,0,31.382616500227133,1,0,70.72,2183.98
2152,61,0,1,0,0,30,0,2,39.33784875979776,2,11.564859432687856,1,1,55.25,1554.86
106,74,0,0,0,1,67,1,1,21.894725889921503,1,37.57689028167498,2,1,62.15,3604.34
349,41,1,1,0,1,35,0,0,32.19218028615786,2,31.85662125690176,0,2,44.45,1507.59
1079,66,0,0,0,0,67,1,1,25.60335737339788,0,39.29665699394113,1,0,67.63,4596.7
238,64,1,0,1,0,12,0,1,32.3415407474188,0,79.72418115900871,2,1,72.16,904.91
213,77,1,0,1,0,35,1,1,40.885219713144906,2,5.168137215689471,2,0,81.39,2978.4
1144,45,1,0,1,1,45,0,1,25.513282600269555,0,4.198340485079688,0,0,70.25,2703.35
2379,20,0,1,1,0,47,0,0,27.42270900170304,0,24.90895283665875,3,0,41.61,2020.07
1761,29,0,0,1,0,39,2,1,43.115706067599135,1,10.211966571223826,1,2,78.62,3053.24
793,71,0,0,0,0,61,0,0,14.94355986122132,2,3.38426690875815,3,2,35.37,2112.97
1096,72,1,0,0,1,38,0,0,17.752891651418135,0,47.89527320638748,0,1,28.6,977.0
2206,62,1,0,0,0,16,1,0,25.29934682483216,2,3.667333504776634,0,1,33.58,561.4
1739,28,0,0,1,0,44,1,1,23.095540501202716,0,24.3420308785719,1,0,63.63,2412.44
2222,36,0,0,0,0,9,2,0,19.990206727137657,1,43.083932323994176,1,2,40.79,332.03
345,73,0,0,0,0,51,1,1,33.46079967446214,0,4.639615017367661,3,1,71.75,3774.14
523,74,0,0,1,0,55,1,0,17.793731363073647,0,44.62084782869513,0,0,35.17,1930.68
232,64,0,0,0,1,26,0,0,25.501609156438377,3,17.789064354374126,1,2,54.98,1417.94
644,51,1,0,1,1,45,0,0,20.54340151815877,0,0.1877652733711102,0,2,39.12,1614.41
1917,32,0,0,1,0,17,1,1,17.079157789341263,1,42.5570279038346,1,0,68.25,1073.34
2170,63,1,0,0,0,29,2,0,21.106150769246906,0,3.220609714730633,4,0,35.11,1040.61
1428,77,1,0,1,1,29,0,0,17.82591917387252,0,10.143900218888858,0,1,39.23,1180.29
533,43,0,0,0,0,1,0,0,20.10129284248405,2,6.824915429862632,2,1,48.49,42.79
2171,38,0,0,0,0,54,1,0,26.631958950267705,2,31.916322696967622,1,2,53.53,2611.71
603,64,1,0,0,1,35,0,0,14.381753216950845,0,35.94777210664594,3,2,36.32,1123.29
1489,55,1,0,1,0,12,0,1,16.00920281350159,2,22.218309336608694,5,0,63.68,664.54
1857,20,0,0,0,0,51,0,0,10.607428848581552,2,6.937339239474342,2,0,41.46,1840.24
1426,37,0,0,0,1,49,0,0,36.63816989995623,1,21.41148895416697,1,2,52.56,2626.45
1074,78,1,0,1,0,54,1,0,30.49513079282689,2,1.2984444290966048,2,0,57.42,3103.45
2005,59,0,1,1,0,5,0,2,16.885623629086382,2,38.40506693186639,3,2,47.57,221.93
60,29,1,0,0,1,4,1,1,14.302494479068317,1,51.4987316889933,3,1,62.53,212.63
1940,45,0,0,0,1,61,1,1,8.559122389122484,1,13.084374176597144,2,2,50.97,3128.22
92,43,1,0,0,0,41,2,1,25.992185870874835,1,79.63864282733371,1,2,66.11,2632.34
666,28,0,0,1,0,11,2,1,17.634487395225943,2,15.869465334681072,1,0,62.86,593.42
1720,48,0,0,0,0,17,2,0,14.418087610731549,6,3.6705109579548494,2,0,48.46,735.75
2246,59,1,0,0,0,22,0,1,15.79190484325144,2,42.41822835941592,0,0,60.53,1138.41
280,51,0,1,1,0,45,0,1,50.1048913027628,2,0.8869869799539183,0,0,96.89,3879.74
1719,64,0,0,0,1,35,0,2,9.151821544769744,2,15.7113104049469,2,0,35.17,1245.68
1725,73,1,0,1,0,30,0,1,17.598446754499008,0,5.30698249691723,2,0,58.32,1574.91
359,64,1,0,1,1,43,0,0,6.994078293190281,3,71.26971554827456,0,1,43.73,1813.57
1748,45,1,0,1,1,48,0,1,46.44275755906267,2,50.27047091803625,2,1,84.13,4169.24
1543,32,0,0,0,0,27,0,2,29.297838912579387,2,53.56267565200605,1,0,48.46,1262.4
1397,55,0,0,0,0,43,2,1,12.924784382205877,3,8.867135554300223,1,0,61.12,2432.91
1803,39,0,0,0,0,0,0,0,45.54208979039156,0,28.447396324907377,2,2,55.49,0.0
847,37,1,0,0,0,12,0,1,22.357802095624702,0,20.15991298110932,1,1,65.41,694.14
1206,31,0,0,1,0,12,1,0,14.081409420632802,0,8.462018764719529,0,1,24.66,266.53
2262,34,0,0,1,1,71,2,1,52.027947686061005,6,9.705923283162033,3,2,110.94,6895.39
760,62,1,0,0,1,0,0,0,17.914445184462473,1,13.73206368860487,3,1,46.01,0.0
110,21,1,0,1,0,4,0,0,18.58085405867588,1,25.03130724480017,2,0,38.21,141.09
42,53,1,0,1,0,44,0,0,45.58379616033688,2,4.281580049793709,3,2,65.37,2486.69
125,27,0,0,0,1,1,1,0,13.577562341892405,0,4.229083896825748,1,0,34.15,34.88
204,30,0,0,1,0,1,1,0,29.428091270820325,1,14.819869307880078,1,1,45.9,47.72
1473,36,0,0,1,1,54,0,1,29.795119688528548,1,34.13437914959808,2,2,72.7,3723.96
52,52,0,0,0,0,13,1,0,20.95028166231174,2,47.31345875653727,2,1,40.2,471.99
545,49,1,0,1,0,28,1,1,13.951778884564437,1,3.342214625644119,0,0,64.12,1528.88
68,33,1,0,0,0,7,0,2,52.11254623532415,0,23.47823099955047,3,2,57.29,414.13
2223,18,0,0,1,0,17,1,1,38.03835928784403,2,13.9729657582788,1,1,84.62,1280.0
1951,78,0,0,1,0,37,0,2,25.53527099689384,1,4.2782584276948175,3,2,31.64,1216.91
2197,51,1,0,1,0,66,0,1,54.77449738760764,1,2.4503056417783404,2,1,92.67,5566.64
1908,35,0,0,1,1,10,0,2,24.644969246576988,0,11.779561092610152,2,2,47.96,433.29
1424,67,1,0,1,0,15,0,1,17.075534519928755,2,3.1992455472183345,1,2,56.38,761.14
183,54,0,1,1,0,56,1,1,25.194889928919824,2,19.86842298336152,3,2,69.65,3672.61
137,79,1,0,1,0,55,0,0,25.999922325218897,2,6.3088818462341845,1,0,48.43,2690.64
899,46,1,0,0,1,7,0,2,32.57229343766511,1,12.69894024388945,1,0,44.15,293.25
796,31,0,0,1,0,11,1,1,7.306508508165197,2,7.0038838936161705,2,0,58.66,661.21
132,30,0,0,0,0,44,0,2,33.68002779787966,1,1.8604450402508808,6,2,55.17,2336.88
80,24,1,0,1,0,49,0,1,18.750554517237592,0,0.8726380972129043,2,1,64.04,3270.19
1586,18,0,0,1,0,17,1,0,31.16296616912873,1,4.4024033619335325,1,1,49.96,877.42
2157,60,0,0,0,1,1,0,0,18.23346875604595,2,28.300977524373277,3,1,51.14,53.48
758,38,0,0,0,0,11,0,2,11.594965004321011,1,25.07404609374925,2,0,29.41,300.19
541,58,0,0,0,0,67,1,2,9.133828234610204,2,6.119140207907025,1,0,30.67,2003.34
1019,41,1,0,0,1,20,0,2,12.0715219180694,0,30.503196807339634,0,2,21.7,412.99
1766,32,0,0,1,0,41,2,1,10.9946656524092,0,34.753346034137266,1,2,50.76,2150.08
983,66,1,0,0,1,41,0,1,35.563294953368725,1,8.079995620195607,2,1,76.84,3261.57
2231,58,0,0,0,0,48,2,2,21.04163211605483,5,21.392979778253963,3,0,47.66,2045.09
165,25,1,1,1,0,12,2,0,12.872551855876344,2,0.6440158332914858,2,0,43.37,531.12
248,29,0,0,1,0,12,0,1,20.88386107440549,0,33.253708333030346,1,0,59.34,670.88
1331,65,1,0,0,0,48,0,1,14.345428585797588,0,15.49033866772256,1,0,52.25,2272.05
446,78,0,1,1,0,57,0,1,28.595313693696205,2,4.2826747774264735,4,2,79.02,3921.05
1776,31,1,0,1,0,69,0,0,51.61943823234005,0,24.962862980131995,1,0,62.24,4087.07
858,55,1,0,0,1,19,2,2,28.926452690793084,1,30.354371127338705,0,0,50.54,888.26
1358,76,0,1,1,1,47,0,1,28.20920748544925,1,7.931505397766728,2,0,74.56,3515.53
1861,78,1,1,1,0,68,0,2,30.047601496960255,3,6.377988350175644,3,2,50.81,3624.24
97,30,0,1,1,0,12,2,0,13.647943696755862,1,5.161349044695115,1,0,33.79,411.73
2307,58,1,0,1,0,25,0,1,23.95097387868248,0,70.04701379078722,4,1,62.63,1564.09
805,78,0,0,0,0,56,0,0,18.22068405091961,0,56.606106262720985,4,2,40.78,2253.84
737,68,0,0,0,1,27,0,1,30.102127672387983,0,3.73479288105544,3,0,70.31,1893.4
2100,47,0,0,0,0,38,2,2,26.07976277210952,1,4.663380994023607,0,1,39.84,1341.02
1885,66,1,0,0,0,6,0,1,24.142294796597184,1,9.56751059185897,0,1,64.61,357.54
2000,22,1,0,0,0,22,0,1,21.83013845901189,1,5.325576400402893,1,1,67.2,1352.22
102,62,0,0,1,0,11,0,1,29.857995634275238,0,83.8625908302615,2,2,74.05,785.84
434,55,0,0,1,1,54,0,2,28.813872750789216,2,2.059459817851456,4,1,52.84,2657.63
74,70,1,0,0,0,8,0,0,11.754076813833183,3,0.5680106545250956,2,0,39.03,271.21
577,64,1,0,0,0,65,1,1,23.38427646197973,2,30.05400745767571,2,1,66.24,4232.7
1846,34,0,0,0,0,14,2,2,89.8239568413185,2,5.285288515643783,1,2,92.68,1206.8
2312,78,0,0,1,0,58,0,0,15.057202209818586,1,14.138536787614257,2,1,25.61,1371.63
1230,71,0,0,0,0,24,0,2,18.2579265345918,0,1.2724794677663245,1,2,40.3,860.33
918,46,0,1,1,0,1,1,1,33.54867231769625,3,8.418265058394658,1,2,79.51,81.45
1326,37,0,0,0,0,47,2,1,26.256940754705283,2,19.77915814272215,1,0,69.45,2818.7
2315,29,1,0,0,0,54,0,0,39.39672807048784,1,6.435291712422702,3,2,56.83,2906.99
2286,40,0,0,1,0,33,0,1,30.01961622033617,1,14.266425116610158,0,0,68.39,2296.47
2245,77,1,0,1,0,54,2,2,13.853532330619949,2,2.7118820643445742,1,0,36.94,1736.0
762,50,1,0,1,1,11,0,1,17.30212199119968,0,0.6224366756350148,1,1,52.36,589.03
2115,43,0,0,1,0,41,0,1,15.258540918155427,2,7.555599344093196,3,1,66.02,2769.73
989,77,0,0,1,0,36,2,1,12.41749967212213,0,12.729852466155512,1,0,55.1,1859.92
388,28,0,0,1,0,37,1,0,4.113375039494411,0,21.33836765340774,3,0,28.64,975.86
235,53,0,0,1,0,23,0,0,20.987250601696694,1,3.872215560049361,0,1,31.06,629.74
2494,24,1,1,1,0,18,0,1,15.829640146331023,1,3.009531968609081,5,2,58.62,1054.4
267,66,0,0,0,0,53,0,0,35.08863251682878,1,5.600647980638018,1,1,50.49,2603.01
1329,61,1,1,1,1,23,0,0,14.399310750001051,1,1.86771107728682,1,0,31.84,741.23
2303,29,1,0,0,0,3,0,0,13.767318123925255,1,2.316332067847289,2,0,39.19,116.88
117,52,1,0,1,0,62,0,1,11.68940283288956,0,21.234154155775137,1,0,48.06,2591.77
437,18,1,0,1,0,44,1,0,30.33029943926536,3,3.5445665779065383,0,0,53.07,1991.06
673,61,0,0,1,0,62,0,1,28.981699603151355,1,37.318854624633616,1,1,77.01,4220.09
249,28,1,1,0,0,47,1,1,24.87596940345721,2,63.52465538592708,0,0,70.61,3349.91
2128,75,1,0,1,0,11,1,0,42.9974546778519,1,0.2653396505562113,0,1,56.67,543.26
1574,46,0,0,1,0,42,0,1,14.270084867247895,1,20.82063039736501,1,1,57.65,2518.47
2496,79,1,0,0,1,17,1,0,22.537960178998134,0,30.85741579022528,0,0,37.81,622.25
94,38,1,0,0,0,33,0,1,28.925541566089255,1,14.066719595062418,4,0,62.67,2102.94
1897,20,0,0,0,1,22,1,1,21.09839039479351,0,5.30556469202999,2,0,54.85,1190.23
33,57,0,0,1,1,35,0,1,33.52117907577158,1,2.1261409449266893,2,2,76.34,2695.11
2134,39,1,0,1,0,54,0,1,13.60248805500109,0,26.78214741622864,2,0,53.66,2930.39
2284,38,1,0,0,0,64,1,0,12.677647580794693,0,6.068033834595246,1,1,31.14,1888.1
448,35,1,0,0,0,54,0,0,34.65338075703087,1,25.88711198044409,2,2,55.94,2619.1
1469,30,0,0,0,1,30,0,0,39.96486248370135,0,45.46915345908965,2,1,52.83,1633.27
1795,74,0,0,0,0,62,0,0,17.32405592104813,1,6.772938871211503,1,2,37.05,2096.52
716,40,0,0,1,0,68,0,1,35.69392707993488,1,47.728225237144,2,1,70.91,4353.01
1941,56,1,1,0,1,43,2,1,11.17896112919972,1,7.378095744742376,1,1,51.99,2146.45
2175,20,0,0,0,0,57,1,1,33.22066764294664,1,11.075407519804736,0,2,78.36,4421.61
0,63,0,1,1,1,18,0,0,11.990931542920327,0,22.693882905407385,1,0,23.76,425.97
456,25,1,0,0,0,1,0,0,9.66372894924544,0,69.49529801627145,2,2,27.67,26.88
1101,42,0,1,0,1,39,0,0,15.840051381634668,0,34.139311043947814,2,2,29.2,968.17
1108,66,1,0,1,1,40,1,1,31.98640875210323,0,3.733374031408229,1,0,65.31,2529.71
1882,34,1,1,1,0,4,2,0,46.00922584555231,0,79.49142732825146,1,0,55.82,203.75
82,70,0,0,1,0,40,2,1,15.514310972529842,0,29.642689991495583,1,0,51.88,1955.97
1481,35,1,0,0,1,44,0,2,12.518999052483103,1,42.0371840670639,0,2,38.54,1735.06
1976,56,1,0,1,0,61,0,0,41.924151989481466,1,13.056694748907017,1,1,55.21,3073.44
676,60,1,0,0,0,31,0,2,31.534807979905143,0,51.00153687797536,0,2,48.12,1467.92
2042,54,1,0,1,0,64,0,2,7.86837579089098,0,4.2762312775813145,2,0,31.82,1805.94
2126,26,0,1,0,0,30,0,1,32.12935038994179,2,6.471508405339473,1,0,70.25,1836.08
1046,21,1,0,0,0,29,0,0,27.713040811535947,0,37.60167364289922,2,0,46.0,1348.99
1460,65,0,0,0,0,61,0,0,27.453738321378964,1,15.594887907914474,2,0,36.16,2267.44
770,74,0,1,0,0,9,2,1,19.5889510859881,2,37.92589420253148,0,1,65.57,587.83
1668,20,1,0,1,1,3,0,0,28.04384811564152,0,6.410093077763841,1,1,40.73,116.52
2024,18,0,0,0,0,16,0,1,13.811667224316754,0,22.59872199741439,1,2,47.74,786.08
1963,19,0,1,0,0,8,0,2,20.209179603209844,2,17.699451479963027,2,1,34.35,285.26
517,19,0,0,1,0,36,2,1,15.135852085860064,1,3.3360357884798555,2,1,57.97,2132.74
822,77,1,0,1,0,62,1,0,28.171952735450976,1,8.521897210404191,2,2,52.84,2791.7
404,55,1,0,1,1,44,2,1,33.04815869644655,1,21.044593218838155,2,0,78.63,3081.6
384,63,1,0,0,1,59,0,0,24.354734362865983,0,1.1656951362595314,2,1,43.75,2294.83
1991,66,0,0,0,1,39,1,0,41.24897138602755,0,38.3166045556514,2,0,59.75,2106.84
2424,59,1,0,1,1,17,2,0,12.289937738459155,0,2.0840615647937257,1,2,30.83,510.71
104,59,0,0,0,0,54,2,0,19.10874285673932,1,20.572842377546333,3,2,38.12,1950.89
1633,65,0,0,1,0,43,2,1,51.733892419654126,1,6.521522070945451,0,0,99.23,3972.05
2384,28,0,0,0,1,24,0,0,22.167441510955985,0,8.00133157554411,3,2,35.81,750.91
688,44,0,0,1,0,45,2,1,24.66623726628381,0,5.792647272614156,1,2,68.72,2825.3
2210,35,0,0,0,0,47,2,1,28.12559194903324,0,18.63227686113132,4,2,61.96,2663.96
826,72,1,0,0,0,40,0,1,21.888817534877795,1,4.9920049912503,1,2,62.69,2187.68
1240,42,1,1,0,1,29,1,1,18.108325808350514,2,1.80876905716032,1,1,65.0,1949.21
62,76,1,0,1,0,29,0,2,16.93215215830711,1,20.1823307610265,0,0,27.96,804.98
1305,64,1,0,0,0,12,0,1,15.585474220229198,2,67.51284154291932,0,2,63.44,771.68
852,35,0,0,1,0,13,2,2,28.980549197462626,0,9.390459295091416,1,2,42.33,479.75
2320,38,1,0,1,0,3,0,2,36.064886804071406,3,63.671995217508304,3,0,49.95,147.12
176,56,0,0,1,0,3,1,0,17.143996923728764,0,11.590098902376477,1,2,36.52,99.87
1262,54,0,0,0,0,39,1,0,49.80476471846012,0,59.70071735003429,1,1,63.11,2537.04
223,42,1,0,0,0,12,0,1,32.03220127049752,4,10.468144275684528,1,2,81.87,975.82
145,63,1,0,1,1,12,0,0,24.133141710311648,3,2.291318210931893,1,2,46.97,578.73
1088,49,0,0,1,0,34,0,0,46.3554041094921,0,20.411938310692783,1,2,49.93,1553.01
373,36,1,0,1,1,6,0,0,12.454664225905445,1,15.713984167141437,1,1,29.95,188.09
1824,44,1,1,1,1,39,2,1,17.53869143896172,0,4.4393565890034825,2,2,59.0,2361.69
2109,38,1,1,0,1,22,1,0,22.137293291271604,2,14.661645054933985,3,2,36.0,687.43
1142,63,0,0,0,0,70,0,1,21.450524072327283,2,24.14683557672006,3,2,74.33,4879.5
2392,74,1,0,0,0,57,0,0,14.372627035807842,1,8.496917496370502,2,2,34.46,1674.48
2163,77,1,0,1,0,45,0,1,13.230262422590757,2,12.430459768325422,0,0,61.86,2607.28
1274,27,0,0,0,0,28,1,0,34.17936821598522,2,59.09251153914464,1,1,49.43,1266.74
1265,62,1,1,1,0,6,0,1,8.537457334730291,0,2.6670282513664656,4,1,55.14,281.42
2233,74,0,0,1,1,32,0,2,23.382859761623447,1,26.88227871882546,0,2,34.72,1152.36
1948,42,1,0,1,0,64,0,1,14.029219279497216,1,1.749196384278414,2,1,56.91,3308.38
9,75,1,0,0,1,61,0,1,15.79779990092506,0,19.558859109033364,0,1,67.23,3988.24
449,55,0,0,0,0,46,1,1,6.555382500006271,1,24.788901318866756,1,0,51.62,2018.6
1838,62,1,0,1,0,5,1,1,32.10410446687862,0,37.45674373000038,2,2,71.27,309.05
708,39,0,0,0,0,10,2,0,6.607632623847016,0,20.92782775389287,2,1,26.92,242.01
255,41,0,0,0,0,9,1,0,19.16851185907481,2,41.39929590912202,1,2,40.48,374.3
882,67,0,0,0,1,16,0,0,48.21096529354692,1,2.872729097372207,2,2,68.32,1102.88
1617,68,0,0,1,0,67,0,2,25.028239590731182,1,9.555849438529616,0,1,50.34,2892.79
389,65,1,0,1,0,15,1,1,23.64840484486716,1,21.43315484618256,1,2,65.28,867.54
2015,69,0,0,0,0,53,0,1,51.84762609640235,0,2.092901014140905,6,2,82.39,3932.56
2395,41,1,0,1,0,1,2,1,21.912221279286516,1,52.31534192489923,2,0,67.35,57.41
1581,41,0,0,0,0,36,0,2,30.3317726071405,2,75.09431850305994,3,1,42.87,1380.89
908,79,1,0,0,0,57,1,0,22.481264219532164,2,1.2834686331712442,2,1,41.45,2392.31
924,32,1,0,0,1,65,0,0,23.8349878355551,2,10.001694171991822,1,1,37.86,2517.14
751,26,1,0,1,0,11,1,1,35.68124075287054,1,17.743667598685658,2,1,74.78,744.82
1889,56,0,0,1,0,37,1,0,32.64452546002967,0,54.1000128594909,1,0,48.94,1578.55
460,24,0,0,0,1,0,2,0,43.11883407012949,1,16.179415490467413,0,2,52.99,0.0
1747,48,0,0,0,0,3,0,1,47.32611886442818,0,6.289258586194494,3,2,91.27,233.69
1947,40,0,0,0,1,3,2,2,17.219532407844397,1,9.709443088772858,1,1,29.37,82.8
1224,39,0,0,1,1,44,0,1,32.31364397312883,0,19.43063973997097,0,2,80.29,3703.29
1168,67,0,0,1,0,15,1,0,16.14885644887131,0,12.831034471396404,4,2,39.92,579.45
958,65,1,0,0,1,2,0,2,30.06361542127941,1,34.645006763838694,3,1,44.87,87.5
501,48,1,0,1,0,33,0,1,35.79670245275344,1,60.812960820792014,2,2,78.76,2650.19
1727,47,1,0,1,1,32,2,1,28.1423167522574,1,1.641944224323648,0,0,75.24,2257.11
739,46,0,0,0,1,42,1,1,18.84199363462558,1,29.593910153933564,2,0,60.87,2182.37
40,25,1,0,0,0,46,0,0,19.130520329393335,4,68.29411599272595,3,1,41.08,1730.2
868,43,1,0,1,1,64,2,1,15.454281254990407,2,12.288234031768996,1,0,64.17,3940.18
731,64,1,1,0,0,27,2,0,28.04417009712313,1,61.59031869514635,2,1,43.11,1121.99
539,46,1,0,1,0,58,0,1,19.54758091616001,1,1.2141233008764754,1,0,63.25,3407.06
1201,23,0,0,1,0,46,1,0,42.24778380869522,5,5.439974211908725,4,0,63.19,2475.45
1339,67,0,0,1,0,53,1,2,17.728218265186154,1,6.400936700337772,0,2,39.98,1948.86
697,63,0,0,1,1,40,0,0,26.798299581010628,0,16.89580044052611,1,0,45.46,1833.95
2344,76,0,0,1,1,51,1,1,39.02418137167972,1,8.021704432708518,1,0,66.85,3159.39
2087,57,1,0,0,0,47,2,0,30.09910436447491,1,16.424553202710996,2,0,38.25,1836.1
2076,51,1,0,0,0,17,0,0,10.957389057224862,1,5.612796491985207,1,2,31.64,500.51
1371,25,1,0,0,0,2,0,1,22.76018421078224,0,14.74291656222581,4,2,63.11,123.68
1145,22,1,1,1,0,40,0,1,11.734205497352798,0,49.868667496745246,3,0,55.34,1931.49
1031,34,0,0,0,1,2,0,1,21.249163663593134,0,17.051082862105865,3,2,65.51,124.7
372,60,1,0,0,0,4,0,2,22.47827097185052,1,1.2261564199705164,2,2,41.48,154.96
667,25,1,0,1,0,54,1,1,28.83488651595117,2,7.587951592223945,0,0,74.59,3945.54
1431,48,0,0,0,1,38,1,0,46.20200869871579,1,23.380058485537333,1,0,53.67,1764.73
