customer_id,age,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,service_usage_gb,num_service_outages,avg_downtime_minutes,support_calls_last_3mo,billing_method,monthly_charges,total_charges,churn
CUST000207,60,Male,0,0,1,5,Month-to-month,DSL,13.298807005469268,1,10.198020604319103,3,Electronic check,39.3,177.84,1
CUST000208,77,Male,0,0,1,22,One year,None,43.19970389622229,0,3.8336963208006827,1,Electronic check,55.66,1208.7,1
CUST000209,67,Female,1,0,0,2,Month-to-month,Fiber Optic,34.2275972890613,2,43.56302758510633,1,Bank transfer,72.99,142.07,1
CUST000210,25,Female,0,0,1,36,Month-to-month,None,18.75666136137597,0,72.53610666375968,1,Credit card,38.26,1424.52,0
CUST000211,31,Male,0,1,0,7,Month-to-month,DSL,18.50235684503226,2,27.805372466319298,3,Bank transfer,38.48,270.51,0
CUST000212,62,Female,1,0,1,13,Two year,None,14.1623724939206,0,8.903655502362067,3,Bank transfer,24.16,324.62,0
CUST000213,77,Male,0,1,0,35,One year,Fiber Optic,40.885219713144906,2,5.168137215689471,2,Bank transfer,81.39,2978.4,0
CUST000214,19,Female,0,1,0,40,Month-to-month,Fiber Optic,30.238455139317686,0,56.52522386954074,4,Credit card,59.79,2279.4,1
CUST000215,73,Male,0,0,1,4,One year,Fiber Optic,13.345145734251709,1,17.51253488287144,5,Bank transfer,50.87,191.63,0
CUST000216,59,Male,0,1,0,63,Month-to-month,Fiber Optic,27.68421577883703,1,21.27675556273023,3,Bank transfer,63.44,3441.16,1
CUST000217,32,Female,0,1,1,20,Month-to-month,DSL,12.490898680924882,1,1.9415742945911614,0,Credit card,30.03,572.04,0
CUST000218,74,Female,0,0,0,36,Month-to-month,DSL,24.39983645510774,2,17.236375221931173,1,Credit card,42.07,1319.57,1
CUST000219,41,Female,0,1,1,36,Two year,Fiber Optic,21.154723364232662,0,2.5063739797284064,1,Credit card,68.68,2565.3,1
CUST000220,51,Female,0,1,0,45,Two year,Fiber Optic,26.019252524480674,2,12.76878236542129,1,Electronic check,62.09,2654.58,0
CUST000221,21,Female,0,1,0,63,Month-to-month,DSL,25.15842659637091,0,5.612275755582927,2,Credit card,49.99,3251.86,0
CUST000222,35,Female,0,0,0,46,Month-to-month,None,38.19886786124845,1,6.52520322916187,1,Electronic check,54.91,2502.2,0
CUST000223,42,Male,0,0,0,12,Month-to-month,Fiber Optic,32.03220127049752,4,10.468144275684528,1,Electronic check,81.87,975.82,1
CUST000224,64,Female,0,1,0,22,Two year,DSL,24.443131555516686,0,5.527422202573197,2,Bank transfer,39.83,847.1,0
CUST000225,41,Male,0,1,0,2,Month-to-month,None,30.727164482891357,2,1.5404438513241128,1,Bank transfer,44.3,88.28,1
CUST000226,23,Male,0,1,0,7,Month-to-month,Fiber Optic,16.70568902580996,3,5.397898580805204,1,Bank transfer,73.36,525.93,0
CUST000227,51,Male,0,1,0,63,One year,Fiber Optic,20.540813800940757,0,5.5201076109062805,0,Electronic check,60.24,3265.99,0
CUST000228,68,Female,0,1,0,44,Two year,Fiber Optic,38.957877543373016,0,1.8150590065109482,2,Bank transfer,76.9,3113.83,0
CUST000229,55,Male,0,1,0,39,One year,Fiber Optic,30.927106864478734,1,27.678734736533496,0,Credit card,74.57,2994.12,0
CUST000230,20,Female,0,0,1,3,Month-to-month,DSL,26.9309132516403,1,42.24874398373246,1,Credit card,42.97,115.77,1
CUST000231,36,Female,1,1,1,29,One year,Fiber Optic,43.454739162445584,0,17.842255900094507,1,Electronic check,72.4,1854.09,0
CUST000232,64,Female,0,0,1,26,Month-to-month,DSL,25.501609156438377,3,17.789064354374126,1,Electronic check,54.98,1417.94,1
CUST000233,63,Female,0,0,0,26,Month-to-month,DSL,33.325224545029904,2,16.144569119973944,2,Credit card,57.83,1493.35,1
CUST000234,75,Male,0,1,0,14,Month-to-month,DSL,29.863180588939883,1,33.30406176838613,1,Bank transfer,52.95,761.66,0
CUST000235,53,Female,0,1,0,23,Month-to-month,DSL,20.987250601696694,1,3.8722155600493613,0,Credit card,31.06,629.74,1
CUST000236,36,Female,0,1,0,8,Month-to-month,Fiber Optic,13.704976931703074,2,16.08693433873541,2,Credit card,61.89,515.97,1
CUST000237,45,Female,0,1,1,25,Month-to-month,None,21.033199080538907,2,40.2008537694207,2,Credit card,46.68,1049.41,1
CUST000238,64,Male,0,1,0,12,Month-to-month,Fiber Optic,32.3415407474188,0,79.72418115900871,2,Credit card,72.16,904.91,1
CUST000239,72,Male,0,1,0,54,Month-to-month,None,6.96485777790167,0,13.832710248132788,3,Bank transfer,21.64,1194.73,0
CUST000240,73,Male,0,0,0,28,Two year,Fiber Optic,23.130562957220743,2,15.508723189818598,0,Credit card,71.87,1755.48,0
CUST000241,27,Female,1,0,1,48,Month-to-month,None,16.133548974197026,2,2.1699890544472415,1,Bank transfer,35.62,1596.46,0
CUST000242,35,Male,1,1,1,45,One year,Fiber Optic,22.709046453242188,0,0.7202746229624318,3,Bank transfer,61.37,2763.83,0
CUST000243,21,Female,0,0,1,17,One year,None,9.670468096412229,1,2.7037190441037273,1,Bank transfer,28.94,501.83,0
CUST000244,29,Female,0,0,0,33,Month-to-month,DSL,37.00383988066775,0,14.738746701087308,2,Electronic check,50.89,1638.07,1
CUST000245,44,Female,0,1,0,68,Two year,DSL,18.468855075689515,1,23.620989125231343,1,Bank transfer,39.97,2726.89,1
CUST000246,46,Male,0,0,1,8,One year,DSL,9.387963448518441,2,46.04087300568178,1,Credit card,30.51,244.93,0
CUST000247,74,Female,0,0,0,26,Month-to-month,DSL,29.872734573430265,1,0.682021581639619,1,Bank transfer,47.74,1083.56,0
CUST000248,29,Female,0,1,0,12,Month-to-month,Fiber Optic,20.88386107440549,0,33.253708333030346,1,Bank transfer,59.34,670.88,0
CUST000249,28,Male,1,0,0,47,One year,Fiber Optic,24.875969403457212,2,63.524655385927076,0,Bank transfer,70.61,3349.91,0
CUST000250,21,Female,0,0,0,8,Month-to-month,None,27.652957526904302,0,3.3803203261489174,0,Credit card,46.86,367.02,1
CUST000251,63,Male,1,0,0,43,One year,Fiber Optic,16.880328005277693,1,15.162128891286201,1,Credit card,60.5,2516.0,0
CUST000252,76,Male,0,0,0,42,Month-to-month,DSL,12.784179654641665,1,8.940625435322644,1,Credit card,37.45,1466.07,0
CUST000253,76,Female,0,0,1,55,Month-to-month,DSL,20.179594622444878,0,6.5313098805782674,3,Electronic check,31.22,1684.01,0
CUST000254,77,Male,0,1,0,11,Two year,Fiber Optic,15.938164461109064,0,10.175072925302665,1,Bank transfer,45.22,505.49,0
CUST000255,41,Female,0,0,0,9,One year,DSL,19.16851185907481,2,41.399295909122024,1,Electronic check,40.48,374.3,0
CUST000256,43,Male,0,1,0,18,Month-to-month,None,19.71801814333737,2,7.068664964595297,2,Electronic check,44.38,813.01,1
CUST000257,45,Female,0,1,0,47,Month-to-month,DSL,41.34594169512192,0,19.91159180789228,0,Electronic check,60.8,2995.55,1
CUST000258,75,Male,0,0,1,0,Month-to-month,DSL,31.492903929629023,3,4.81326556301593,2,Credit card,60.56,0.0,1
CUST000259,64,Male,0,0,0,43,Month-to-month,DSL,12.589229239787876,1,8.966231670304397,1,Electronic check,36.51,1409.72,0
CUST000260,77,Male,0,0,0,67,Month-to-month,Fiber Optic,41.49115536918156,2,7.212146934387159,4,Bank transfer,90.35,6125.17,0
CUST000261,21,Female,0,0,0,53,Month-to-month,None,16.628953003027128,1,11.03906135683259,2,Bank transfer,30.45,1461.62,0
CUST000262,53,Male,0,0,0,50,Month-to-month,DSL,21.316141078740166,1,56.15008698298686,2,Electronic check,40.2,1815.71,0
CUST000263,32,Male,0,1,0,23,Month-to-month,Fiber Optic,13.795998379786118,2,30.560011682984634,0,Credit card,65.88,1574.22,0
CUST000264,39,Male,1,1,0,48,Month-to-month,DSL,20.11626317945451,2,0.4051008547003164,3,Credit card,46.0,1939.81,0
CUST000265,77,Female,0,1,0,22,Month-to-month,DSL,36.4828855009501,1,1.7520218098515268,2,Credit card,50.24,1070.74,1
CUST000266,72,Male,0,0,0,42,Two year,DSL,8.860680733814608,1,9.715151760066567,2,Bank transfer,30.16,1159.2,0
CUST000267,66,Female,0,0,0,53,Month-to-month,DSL,35.08863251682878,1,5.600647980638018,1,Credit card,50.49,2603.01,0
CUST000268,74,Female,0,0,0,51,Month-to-month,Fiber Optic,23.683183074445648,1,41.36409662964422,0,Credit card,61.76,3168.78,1
CUST000269,41,Female,0,0,0,8,Month-to-month,DSL,20.11253184735307,3,0.7599910776292069,0,Credit card,52.88,407.31,0
CUST000270,41,Female,0,0,0,64,One year,Fiber Optic,16.98324780634888,0,9.94870345619217,1,Bank transfer,58.55,3758.74,0
CUST000271,54,Female,0,0,1,21,Month-to-month,None,35.95373786699661,0,1.2011600366360808,0,Bank transfer,44.67,976.38,0
CUST000272,22,Male,0,0,0,50,One year,DSL,14.495494173287064,2,93.03876750586477,3,Bank transfer,33.2,1639.06,0
CUST000273,23,Male,0,1,0,13,Month-to-month,DSL,14.407911378296179,1,9.454884433894662,1,Credit card,47.11,579.6,1
CUST000274,66,Female,0,0,0,56,Month-to-month,Fiber Optic,18.526092678185034,4,6.323070921652027,3,Electronic check,71.03,3541.76,1
CUST000275,74,Female,1,1,0,49,One year,Fiber Optic,22.288489360009063,2,20.288977339001605,3,Credit card,76.58,3589.6,0
CUST000276,78,Female,0,0,1,6,Month-to-month,Fiber Optic,9.476109885952463,1,0.5325878084533124,0,Credit card,53.47,335.21,1
CUST000277,27,Female,0,1,0,60,Month-to-month,Fiber Optic,18.17598087261588,0,5.79549649789041,1,Bank transfer,64.72,3698.39,0
CUST000278,20,Male,0,1,0,65,Month-to-month,DSL,26.19706039924602,0,18.675516319446707,0,Electronic check,47.99,2822.98,0
CUST000279,55,Female,0,0,0,43,Month-to-month,Fiber Optic,23.911476408881317,1,19.80768910022574,2,Bank transfer,71.45,2655.15,0
CUST000280,51,Female,1,1,0,45,Month-to-month,Fiber Optic,50.1048913027628,2,0.8869869799539183,0,Bank transfer,96.89,3879.74,0
CUST000281,23,Male,0,0,1,26,One year,Fiber Optic,25.745411223105744,2,2.5634805936317786,1,Bank transfer,65.68,1746.52,0
CUST000282,78,Female,0,0,0,27,Month-to-month,Fiber Optic,17.498767924053098,1,53.25373438601697,3,Bank transfer,65.52,1801.13,0
CUST000283,27,Female,0,0,1,38,Month-to-month,Fiber Optic,23.83469454345548,0,17.812238021268346,1,Bank transfer,63.62,2430.93,1
CUST000284,33,Female,1,1,0,49,Two year,Fiber Optic,31.123845333654415,0,13.025443094306084,1,Bank transfer,65.84,3286.74,1
CUST000285,77,Female,0,1,0,18,Month-to-month,Fiber Optic,39.332658399923915,1,67.84533379203249,1,Bank transfer,72.9,1243.61,1
CUST000286,46,Male,0,1,0,25,One year,DSL,21.548680587575237,2,50.05138675616958,3,Electronic check,47.13,1211.31,0
CUST000287,20,Male,0,0,0,20,Month-to-month,Fiber Optic,32.8237768819119,2,20.63210146918509,0,Credit card,75.18,1468.13,1
CUST000288,28,Female,0,1,1,26,Month-to-month,DSL,24.33341644760364,1,48.392459493306035,1,Credit card,42.7,1019.73,1
CUST000289,54,Male,0,0,0,44,Two year,DSL,40.00081147860431,1,12.909588566925695,1,Bank transfer,43.95,1892.78,0
CUST000290,21,Female,0,1,1,25,Two year,None,20.62256686121377,1,1.299352493722261,5,Credit card,37.27,972.73,0
CUST000291,66,Male,0,1,0,27,Two year,Fiber Optic,29.0729565055403,0,30.307415039915835,5,Bank transfer,72.01,1743.26,0
CUST000292,21,Female,0,1,1,42,Month-to-month,DSL,14.452073670598084,2,14.023511853764914,2,Credit card,43.06,1750.51,0
CUST000293,41,Male,0,1,0,65,One year,Fiber Optic,23.509214054132816,1,15.383898711901942,4,Electronic check,64.47,4269.32,1
CUST000294,45,Female,0,0,0,30,Month-to-month,Fiber Optic,8.991862861322904,1,20.921592151912478,3,Electronic check,53.08,1497.81,1
CUST000295,73,Male,0,0,0,25,One year,Fiber Optic,42.7942094341065,1,1.6523313727348903,2,Credit card,72.78,1697.68,0
CUST000296,52,Female,0,1,0,32,Month-to-month,Fiber Optic,33.43783938337944,2,41.02948201818048,2,Bank transfer,81.48,2575.43,1
CUST000297,55,Male,0,1,0,52,Two year,None,15.54206073602646,2,31.8742446537696,2,Electronic check,33.28,1676.61,0
CUST000298,67,Female,0,0,0,65,Month-to-month,None,12.54877089897512,1,9.744112662878328,2,Credit card,28.33,1746.16,1
CUST000299,41,Female,0,1,0,28,Month-to-month,Fiber Optic,41.5873173755208,0,15.564807238323489,0,Credit card,81.28,2314.81,1
CUST000300,39,Male,0,1,0,30,Month-to-month,Fiber Optic,54.77877754569175,0,104.50114310761222,1,Bank transfer,87.87,2677.0,0
CUST000301,43,Female,0,0,0,58,Two year,DSL,60.945989940221395,1,9.442363808498841,0,Electronic check,76.4,4358.36,0
CUST000302,35,Female,1,1,1,15,Month-to-month,Fiber Optic,10.33241023578521,0,70.15976310752761,0,Credit card,51.56,744.38,1
CUST000303,76,Male,0,1,0,1,Month-to-month,DSL,13.393356076055596,3,27.116827645949257,2,Electronic check,42.17,40.12,1
CUST000304,20,Female,0,0,0,51,Month-to-month,DSL,41.195363732391314,0,37.120051119795285,2,Bank transfer,44.6,2318.09,1
CUST000305,63,Female,0,0,0,37,One year,Fiber Optic,14.413560994603547,3,82.57704866933551,4,Bank transfer,58.93,2083.44,0
CUST000306,28,Male,0,1,0,67,Month-to-month,Fiber Optic,18.40431838966136,3,7.957064785739431,1,Electronic check,71.0,4908.44,1
CUST000307,26,Female,0,1,0,59,Month-to-month,None,30.078703431265488,0,13.111063825853662,1,Bank transfer,46.38,2364.7,0
CUST000308,71,Female,0,1,0,18,Two year,DSL,17.66158377786753,2,12.982698893615865,2,Bank transfer,42.23,779.74,0
CUST000309,50,Female,0,0,0,12,Month-to-month,None,21.47042798152926,2,58.475525339621086,0,Bank transfer,46.32,568.86,0
CUST000310,43,Female,0,0,0,27,Month-to-month,Fiber Optic,37.99726504746359,1,11.14620878910481,2,Electronic check,72.92,2035.66,0
CUST000311,53,Male,0,0,0,25,Month-to-month,DSL,30.385769277949155,0,7.8970113102347606,1,Electronic check,42.05,990.16,1
CUST000312,21,Male,0,0,1,6,Month-to-month,Fiber Optic,16.128420160005152,1,6.697836642356222,0,Bank transfer,57.06,336.91,0
CUST000313,69,Male,1,0,0,56,Month-to-month,DSL,22.67024197430281,0,1.428137006800069,2,Bank transfer,38.22,2184.47,0
CUST000314,19,Male,0,0,0,10,Month-to-month,Fiber Optic,21.4986810839345,0,28.262377669364653,1,Electronic check,64.36,646.42,0
CUST000315,25,Male,0,1,1,31,Month-to-month,DSL,27.975137930349398,0,25.47414669409053,4,Bank transfer,46.42,1446.04,1
CUST000316,24,Male,1,0,0,64,Month-to-month,DSL,30.764374002458847,2,52.75455849583103,4,Bank transfer,44.48,2539.51,1
CUST000317,53,Female,0,1,0,9,Month-to-month,DSL,44.14389376842762,0,0.28587315684125114,0,Bank transfer,56.68,460.22,0
CUST000318,51,Female,0,0,0,8,Month-to-month,DSL,10.723322876101646,2,26.350338589757307,7,Electronic check,32.38,234.19,1
CUST000319,57,Female,0,0,0,62,Month-to-month,DSL,31.925488205671826,1,35.61568110539178,1,Electronic check,55.2,3108.62,0
CUST000320,36,Female,0,0,0,38,Month-to-month,Fiber Optic,23.9416948997864,0,3.6419953495105117,3,Electronic check,63.68,2194.35,0
CUST000321,46,Female,0,1,0,59,Month-to-month,None,22.686124834283696,0,11.966425848995106,2,Bank transfer,33.29,1877.53,1
CUST000322,56,Male,1,0,0,50,Two year,Fiber Optic,17.892286297163015,2,2.0482019070663147,2,Bank transfer,67.67,3139.65,0
CUST000323,23,Male,0,0,0,43,Two year,DSL,27.02171264134712,2,34.45640090250866,2,Bank transfer,47.24,1787.01,0
CUST000324,27,Male,1,1,0,47,One year,None,6.471297595857654,1,0.5898054824482175,0,Credit card,31.92,1547.15,0
CUST000325,58,Female,0,0,0,29,Month-to-month,DSL,29.646895491135528,1,32.60338496526472,2,Electronic check,54.73,1580.62,1
CUST000326,59,Male,0,1,0,31,Month-to-month,Fiber Optic,16.714795973730215,3,34.112890331177425,4,Electronic check,71.13,2148.46,0
CUST000327,22,Male,0,1,0,48,Month-to-month,DSL,20.653103578704158,0,24.362904606718374,2,Bank transfer,38.96,1916.05,1
CUST000328,76,Female,0,1,0,51,One year,Fiber Optic,20.352210929620483,1,4.754563204374876,1,Electronic check,61.36,2822.0,0
CUST000329,41,Male,0,0,1,6,Month-to-month,Fiber Optic,33.86104112661043,1,1.435645203350189,0,Bank transfer,65.62,397.74,0
CUST000330,58,Male,1,0,0,47,Two year,Fiber Optic,31.773395112563136,0,5.0373630361135255,1,Electronic check,71.14,3053.36,0
CUST000331,39,Female,0,0,0,60,Two year,DSL,14.172545435431754,0,47.36845023438952,1,Bank transfer,37.62,2191.89,0
CUST000332,43,Male,0,1,0,51,One year,DSL,12.267243014895321,3,22.399084580181018,3,Electronic check,37.85,1777.21,0
CUST000333,68,Female,0,0,0,53,Month-to-month,Fiber Optic,13.928270294588607,0,8.897153757114916,0,Electronic check,55.62,2624.44,0
CUST000334,54,Male,1,0,0,47,One year,DSL,23.89581678682269,1,0.4395970625932516,6,Bank transfer,42.85,1882.48,0
CUST000335,62,Male,0,0,0,18,One year,Fiber Optic,31.232993896194465,3,0.351109595731443,1,Electronic check,72.23,1214.1,0
CUST000336,46,Male,0,1,0,59,Month-to-month,DSL,20.27126809454242,1,25.77401321314835,1,Bank transfer,47.06,2853.24,0
CUST000337,53,Female,0,0,0,16,Month-to-month,None,12.3096838575605,1,6.482670545418814,2,Electronic check,27.19,440.37,0
CUST000338,37,Male,1,0,1,63,Month-to-month,DSL,33.58175192240872,1,53.59157063028668,2,Credit card,54.32,3469.09,1
CUST000339,35,Female,0,0,1,17,One year,Fiber Optic,39.067555708609675,2,59.6806633353134,1,Bank transfer,81.47,1288.63,1
CUST000340,57,Male,0,0,1,47,Two year,Fiber Optic,34.61342788659229,1,16.352185649933823,2,Bank transfer,70.82,3023.08,1
CUST000341,62,Female,0,0,0,69,One year,Fiber Optic,22.13276601354768,0,23.09599371489467,1,Credit card,63.99,4588.25,0
CUST000342,79,Female,0,0,1,11,Month-to-month,Fiber Optic,48.78747052799012,1,32.001032182967045,1,Electronic check,81.3,798.77,1
CUST000343,58,Female,0,1,0,52,Two year,DSL,28.242562115505475,1,3.618912018378973,1,Credit card,42.54,2309.37,0
CUST000344,71,Female,0,0,1,64,Month-to-month,Fiber Optic,30.157298071588222,0,25.39553170582025,2,Bank transfer,65.11,3577.71,0
CUST000345,73,Female,0,0,0,51,One year,Fiber Optic,33.46079967446214,0,4.639615017367661,3,Credit card,71.75,3774.14,0
CUST000346,73,Female,0,1,0,69,Month-to-month,DSL,8.814553823225795,0,16.890567338529998,0,Credit card,27.37,1770.08,0
CUST000347,32,Male,0,0,0,48,Two year,Fiber Optic,26.954726461384585,2,22.639911383020376,4,Bank transfer,73.13,3325.41,1
CUST000348,32,Male,0,0,0,23,Month-to-month,DSL,11.590705490634566,2,34.92877531124626,2,Bank transfer,34.1,771.98,0
CUST000349,41,Male,1,0,1,35,Month-to-month,DSL,32.19218028615786,2,31.85662125690176,0,Electronic check,44.45,1507.59,1
CUST000350,46,Male,1,0,1,15,Month-to-month,Fiber Optic,23.634066897398647,2,16.14680663868095,1,Electronic check,66.62,1007.17,1
CUST000351,71,Female,0,1,0,68,Month-to-month,Fiber Optic,51.1316816350582,0,7.711103044022143,1,Bank transfer,96.18,6604.57,1
CUST000352,34,Male,0,1,1,64,Two year,None,34.201955098014565,0,78.00118495614016,1,Electronic check,42.63,2481.7,0
CUST000353,66,Female,0,1,1,71,Month-to-month,Fiber Optic,21.434490431040885,0,14.835256424299166,1,Bank transfer,64.83,4242.49,0
CUST000354,64,Male,0,1,1,6,Two year,None,19.708627730395346,1,26.12986528467729,3,Bank transfer,36.72,207.35,1
CUST000355,42,Female,0,1,0,32,Month-to-month,Fiber Optic,10.734808919800905,2,24.168483054686046,1,Bank transfer,62.12,1793.46,0
CUST000356,33,Male,0,1,1,20,One year,DSL,37.96125303782301,0,18.79051486337147,1,Bank transfer,41.05,774.86,0
CUST000357,67,Male,0,0,0,18,Month-to-month,None,36.33640752346386,0,86.88248484569195,1,Credit card,48.85,850.67,1
CUST000358,34,Female,1,1,0,8,Month-to-month,Fiber Optic,14.721557216552558,1,21.517084169537863,1,Electronic check,71.74,508.9,0
CUST000359,64,Male,0,1,1,43,Month-to-month,DSL,6.994078293190281,3,71.26971554827456,0,Credit card,43.73,1813.57,0
CUST000360,64,Male,1,0,1,45,Month-to-month,Fiber Optic,8.825141902948918,1,0.46904644497248593,2,Credit card,59.02,2692.65,1
CUST000361,38,Male,0,0,0,13,Month-to-month,DSL,28.108055712943116,2,57.74475454326982,3,Electronic check,40.97,492.46,1
CUST000362,61,Male,0,0,0,41,One year,DSL,13.563743355552841,3,22.012193305568573,2,Credit card,34.65,1227.45,1
CUST000363,65,Female,0,1,0,3,One year,Fiber Optic,26.991687718851093,2,7.7456901942088425,4,Bank transfer,68.31,177.6,1
CUST000364,44,Female,1,0,1,4,Month-to-month,DSL,22.571034978996067,0,1.4680530754829522,1,Bank transfer,40.24,149.96,0
CUST000365,71,Female,0,0,1,60,One year,DSL,20.478092278895232,1,4.2491474906343845,0,Bank transfer,38.92,2106.08,0
CUST000366,22,Female,0,0,1,49,Month-to-month,DSL,17.199560490154756,2,28.949702522779074,2,Bank transfer,42.81,2027.24,0
CUST000367,39,Male,1,0,1,49,Month-to-month,DSL,46.786856577486155,1,2.1503030074363116,0,Credit card,54.88,2661.71,1
CUST000368,50,Female,0,1,1,28,Two year,Fiber Optic,49.646109949429096,3,4.3095598582069385,3,Credit card,94.37,2503.68,1
CUST000369,57,Female,0,0,0,22,One year,Fiber Optic,15.877768251616244,0,30.873520599313654,2,Credit card,54.64,1041.26,0
CUST000370,19,Male,0,1,0,32,One year,Fiber Optic,25.26154142253445,0,2.4604663655662353,3,Credit card,67.65,1875.75,0
CUST000371,52,Female,0,1,0,41,Month-to-month,Fiber Optic,14.601059493703069,0,23.137482933699708,0,Credit card,55.34,2025.8,1
CUST000372,60,Male,0,0,0,4,Month-to-month,None,22.478270971850517,1,1.2261564199705164,2,Electronic check,41.48,154.96,1
CUST000373,36,Male,0,1,1,6,Month-to-month,DSL,12.454664225905445,1,15.713984167141435,1,Credit card,29.95,188.09,1
